"name","bgmea_num","capacity","product_type","machine","fac_type","upazila","Latitude","Longitude","fac_ad","date_est","machine_pred","predicted_date","exist06"
"nor-pearl knitwear ltd",4089,2e+05,"sweaters, pullovers, cardigans",1957,NA,NA,23.44486,91.1884,"plot # 61 - 71, comilla",2017,0,0,0
"north south apparels ltd",3330,150000,"knit items, sweat shirts, fleece jackets",130,"1",NA,23.86138,90.39272,"jashimuddin road, sector # 3 dhaka uttara",2001,0,0,1
"nowsin garments inds ltd",4068,68000,"rain wears, jackets, coveralls",379,"0",NA,23.93571,90.36898,"gacha road, gacha gazipur gazipur sadar",2005,0,0,1
"nurani dyeing and sweater ltd",4761,1e+05,"sweaters",432,"1",NA,22.91588,91.46326,"fatehpur, feni feni",2008,0,0,0
"oaishe composite garments ltd",3847,450000,"knit items, fleece jackets, shorts",190,"1",NA,23.82235,90.36542,"house # 9, road # 1, section # 1, block # g, kalwalapara dhaka mirpur",2004,0,0,1
"oasis fashions ltd",3438,1e+05,"sweaters, cardigans, pullovers",600,"1",NA,23.93571,90.36898,"591, gacha, gazipur board bazar",2001,0,0,1
"ocean sweater ind pvt ltd",4896,128000,"pullovers, cardigans, sweaters",675,"1",NA,23.9999405,90.4202724,"islampur, gazipur",2009,0,0,0
"ocean trousers ltd",3983,90000,"shirts, trousers, pants",173,"0",NA,23.98588,90.3813297,"laximpur, chandona, gazipur joydevpur",2004,0,0,1
"odyssey dresses ltd",4008,NA,"shirts, ladies shirts",325,"0",NA,23.93657,90.39075,"joy bangla road, kb bazar gazipur bara bari",2004,0,0,1
"oeko-tex ltd",3816,520000,"t-shirts, polo shirts, vest",400,"1",NA,23.9899798,90.2588925,"south panishail, zirani bazar (bksp) gazipur kashimpur",2003,0,0,1
"okeya design ltd",4879,50000,"trousers, t-shirts",113,"1",NA,23.67617,90.48187,"115, raghunathpur, bhuighar narayanganj fatullah",2009,0,0,0
"qd river knitting ltd",4304,150000,"t-shirts, polo shirts, vest",160,"1",NA,23.94425,90.3819,"446, kamarjuri, gazipur board bazar",2006,0,0,1
"olio apparels ltd",4410,60000,"shirts, skirts, pants",125,"0",NA,23.73188,90.42292,"1/1, north kamalapur, dhaka kamalapur",2007,0,0,0
"omi apparels ltd",3312,95000,"jackets, pants, shorts",230,"0",NA,23.74653,90.41273,"am plaza (6th & 7th floor), 76, dit road dhaka malibagh",2001,0,0,1
"one composite mills ltd",3813,6e+05,"t-shirts, polo shirts, jackets",923,"1",NA,24.1099997,90.4000005,"bishuya kuribari, mirzapur gazipur gazipur sadar",2003,0,0,1
"one up sweaters ltd",4590,40000,"sweaters",340,"1",NA,23.9504063,90.380132,"plot no:122-123, choydana, hazir pukur, p.o: national university, gazipur, bangladesh. gazipur gazipur",2007,0,0,0
"onus design ltd",3823,102000,"ladies shirts, ladies pants",251,"0",NA,23.93633,90.38748,"joy bangla road, barobari, kunia gazipur k.b. bazar",2003,0,0,1
"opex industries ltd",3244,2e+05,"shirts, blouses, jackets",308,"0",NA,23.7057,90.52171,"kanchpur, narayanganj sonargaon",2000,0,0,1
"opex stylewear ltd",3796,NA,"blouses, jackets, trousers",480.03007518797,"0",NA,23.87137,90.38778,"56/1, lane # 1, block - c, sector # 13 dhaka mirpur",2003,1,0,1
"opex sweaters ltd",3574,3e+05,"sweaters, knit items",25224,"1",NA,23.7057,90.52171,"kanchpur, narayanganj sonargaon",2002,0,0,1
"optimo jeans ltd",4918,640000,"shirts, jackets, pants",580,"0",NA,23.9960813,90.3218558,"zarun, gazipur konabari",2009,0,0,0
"orchard sweaters ltd",4717,220000,"sweaters, pullovers, cardigans",650,"1",NA,24.407929,90.3866074,"10, habirbari, zamirdia mymensingh valuka",2008,0,0,0
"orchid styles ltd",4604,288000,"jackets, trousers, capri",96,"0",NA,23.82235,90.36542,"mallik tower (11th floor), 13/14, chiriakhana rd., section-1 dhaka mirpur",2008,0,0,0
"ordian fashions ltd",4679,60000,"jackets, t-shirts, polo shirts",85,"1",NA,23.85052,90.41472,"446, dhakhin gawir, dhakhin khan dhaka uttra",2008,0,0,0
"ordinal fashions ltd",4903,120000,"t-shirts, polo shirts",69,"1",NA,23.937,90.29063,"bengal plaza-4 (1st fl), jamgora, ashulia dhaka savar",2009,0,0,0
"oriental wool wears ltd",4036,60000,"cardigans, pullovers, vest",700,"1",NA,23.9845353,90.3219053,"south panishile, gazipur kashimpur",2005,0,0,1
"outwear fashions ltd",3328,1e+05,"jackets, windsuits, trousers",539,"0",NA,23.79155,90.37534,"965, shewrapara, rokeya sharani dhaka mirpur",2001,0,0,1
"p and m fashions ltd",4022,NA,"shirts, jackets, pants",192,"0",NA,23.80813,90.3664,"gazirhat (north), dhaka savar",2005,0,0,1
"p and o attires ltd",4146,166000,"shirts, shorts, pants",553,"0",NA,23.81033,90.41252,"riom complex (3rd & 4th floor), 157, berun, jamghara dhaka savar",2005,0,0,1
"p and r fashions ltd",3239,1e+05,"jackets, knit items",67,"1",NA,23.81675,90.36683,"plot # 9, road # 4, section # 12, pallabi dhaka mirpur",2000,0,0,1
"phs fashions ",4895,12000,"cardigans",80,"1",NA,23.78632,90.412,"plot # 170/171, uttarpara, satarkul dhaka badda",2009,0,0,0
"pncomposite ltd",4236,725000,"t-shirts, polo shirts, tank tops",405,"1",NA,24.0276535,90.3207299,"ambagh, gazipur konabari",2006,0,0,1
"pabna export wear ltd",4468,3e+05,"t-shirts, polo shirts, shorts",104,"1",NA,24.0277358,90.2784385,"a-62, safipur, gazipur kaliakoir",2007,0,0,0
"pacific cotton ltd",3531,998500,"t-shirts, polo shirts, tank tops",900,"1",NA,24.327558,90.3686596,"amtoli, habirbari, seed store bazar mymensingh valuka",2002,0,0,1
"pacific fibre corporation ltd",3526,96000,"knit items",100,"1",NA,24.0112973,90.3219053,"b-37, 38-39, bscic industrial estate, gazipur konabari",2002,0,0,1
"pacific winterwear ltd",3787,165000,"sweaters, pullovers, cardigans",550,"1",NA,23.89679,90.33013,"plot # 1081, bara ashulia, dhaka savar",2003,0,0,1
"padma sweaters ltd",3946,48000,"sweaters, pulovers, cardigans",482,"1",NA,23.79743,90.353,"1/b-darus salam road (1st-3rd & 5th-10th fl), section # 1 dhaka mirpur",2004,0,0,1
"pan pacific sweaters ltd",3730,120000,"sweaters",400,"1",NA,24.0349692,90.3883943,"pretty square, south salna gazipur salna",2003,0,0,1
"panagea fashions wear ltd",4845,160000,"t-shirts, polo shirts, sweat shirts",110,"1",NA,23.93286,90.3816,"10/2, hazi pear primary school road, baro dewra gazipur tongi",2009,0,0,0
"pandora sweaters ltd",4065,120000,"sweaters, pullovers, cardigans",1450,"1",NA,24.1996574,90.4809098,"gilar chala, master bari, gazipur shreepur",2005,0,0,1
"panshi knit pvt ltd",4783,45000,"sweaters, pullovers, cardigans",304,"1",NA,23.91462,90.37617,"1/b, shataish khapara road, gazipura gazipur tongi",2008,0,0,0
"pantaloon design ltd",4191,2e+05,"shirts, jackets, pants",205,"0",NA,23.81789,90.36424,"plot # m/1, road # 7, section # 7, pallabi dhaka mirpur",2006,0,0,1
"pantaloon fashions ltd",4832,48000,"jackets, pants, trousers",224,"0",NA,23.87098,90.38379,"chaydana, gazipur k.b. bazar",2009,0,0,0
"pantaloon jeans ltd",4710,5e+05,"shirts, jackets, pants",133,"0",NA,23.81966,90.36085,"plot # 33 & 37, milk vita road, section # 7 dhaka mirpur",2008,0,0,0
"pantex dresses ltd",3850,625000,"t-shirts, polo shirts, jackets",450,"1",NA,23.63091,90.47206,"plot # 56, hariharpara, enayetnagar narayanganj fatullah",2004,0,0,1
"panwin designs ltd",4182,196000,"unlined jackets, trousers, skirts",750,"0",NA,24.164457,90.4284085,"baniarchala, bager bazar gazipur bhabanipur",2006,0,0,1
"panwin garments ltd",3308,28000,"jackets, trousers, pants",310,"0",NA,23.79609,90.35208,"78/a, south bishil (4th & 7th floor), dhaka mirpur-1",2001,0,0,1
"parade international ltd",3391,30000,"shirts, children wears, jackets",200,"0",NA,23.73861,90.38809,"118, elephant road, nur plaza dhaka elephant road",2001,0,0,1
"paragon sweaters ltd",3327,25000,"sweaters, cardigans, pullovers",350,"1",NA,23.75311,90.41506,"70/b, malibagh chowdhury para(3rd fl), dhaka malibagh",2001,0,0,1
"parkstar apparel ltd",3221,60000,"skirts, jackets, pants",172,"0",NA,23.953676,90.3779667,"kunia, gazipur sadar gazipur k.b. bazar",2000,0,0,1
"parkview dresses ltd",4799,170000,"pants, trousers, skirts",319,"0",NA,23.91211,90.3621,"30/2, darail, sataish road gazipur tongi",2008,0,0,0
"pasha denims ltd",4118,60000,"shirts, jackets, pants",166,"0",NA,23.91103,90.31593,"baron, zirabo, dhaka savar",2005,0,0,1
"passion apparels and wears ltd",4955,1500000,"jackets, pants, t-shirts",390,"0",NA,23.9504063,90.380132,"sharifpur, national university gazipur",2018,0,0,0
"passion jeans ltd",3905,72000,"jackets, overalls, pants",161,"0",NA,23.9504063,90.380132,"m h tower (1st - 3rd fl), vogra, national university gazipur",2018,0,0,0
"pearl prince apparels ltd",4314,280000,"jackets, denim jeans, cargo shorts",1043,"0",NA,23.90104,90.40882,"plot # 14, block - a, tongi i/a gazipur tongi",2006,0,0,1
"pearls and pouce ltd",3444,150000,"trousers, shorts, knit items",85,"1",NA,24.0017478,90.2614174,"sibrampur, zirani bazar, gazipur kashimpur",2001,0,0,1
"peerage knitwear ltd",3404,80000,"jackets, trousers, jackets",280,"0",NA,23.79584,90.35369,"2/a, darus salam road(4th - 7th fl), section # 1 dhaka mirpur",2001,0,0,1
"peninsula dresses int ltd",4385,120000,"shirts, jackets, jogging suits",337,"0",NA,23.83724,90.48243,"ka-96/a, pragoti sarani, kazi shopping centre (2nd, 3rd & 4th fl) dhaka badda",2007,0,0,0
"pentagon knit com ltd",4338,55500,"shirts, jackets, jeans pants",128,"0.5",NA,23.89665,90.42216,"capital cooperative housing society, house # 1, road # 9, pagar gazipur tongi",2006,0,0,1
"perag sweater bangladesh ltd",3733,45000,"sweaters",260,"1",NA,23.75264,90.41395,"25/2, dit road, malibagh chowdhury para dhaka malibagh",2003,0,0,1
"perfect fashions ",4602,210000,"t-shirts, polo shirts, trousers",92,NA,NA,23.71961,90.42402,"house # 444, south park para, kallayanpur dhaka",2020,0,0,0
"perfect sweaters ltd",3705,90000,"sweaters, pullovers, cardigans",400,"0.5",NA,23.79155,90.37534,"923, shewrapara, begum rokeya sarani, mirpur, dhaka-1216, bangladesh dhaka dhaka",2019,0,0,0
"phantom tac ltd",4633,270000,"jackets, pants, t-shirts",205,"0.5",NA,23.84491,90.26167,"rana plaza (3rd floor), b-36, mozidpur bus stand dhaka savar",2008,0,0,0
"pimkie apparels ltd",4094,90000,"denim, trousers, pants",276,"0",NA,23.90104,90.40882,"sena kalyan comm. complex (4th fl), (north side), plot # 9, block - f gazipur tongi",2005,0,0,1
"pinaki-seha indsltd",3863,1e+05,"shirts, trousers",234,"0",NA,23.93483,90.46987,"plot # 9, block - c, tongi i/a, himardighi gazipur tongi",2004,0,0,1
"pioneer sweaters ltd",3490,470000,"sweaters, pullovers, cardigans",5659,"1",NA,23.62939,90.47573,"panchabati, narayanganj fatullah",2001,0,0,1
"polka dots fashions ltd",4874,36000,"t-shirts, polo shirts",145,"1",NA,23.81054,90.32726,"shilpa plot # m-4/3 (5th-6th fl), main road, section # 14 dhaka mirpur",2009,0,0,0
"powertex fashions ltd",3999,192000,"overalls, trousers, shorts",468,"0",NA,23.9504063,90.380132,"mansur plaza (3rd - 6th floor), national university gazipur board bazar",2004,0,0,1
"pratik apparels ltd",4202,210000,"shirts, jackets, pants",260,"0",NA,23.81033,90.41252,"39, hazi enus ali road, karnapara dhaka savar",2006,0,0,1
"prime jeans culture ltd",4662,2e+05,"jackets, pants, skirts",340,"0",NA,23.61912,90.50304,"32/23, issa khan road, narayanganj",2008,0,0,0
"prime product ltd",3934,29167,"sweaters",230,"1",NA,23.94425,90.3819,"plot # 47, kolameshor, gazipur board bazar",2004,0,0,1
"prime sweaters ltd",3942,24000,"sweaters, pullover, cardigans",348,"1",NA,23.9504063,90.380132,"hellal market, sharifpur, national university gazipur board bazar",2004,0,0,1
"primordial ltd",4539,52000,"shirts, pants, t-shirts",285,"0.5",NA,23.75551,90.39127,"88, kazi nazrul islam avenue, feroza complex (5th floor) dhaka tejgaon",2007,0,0,0
"pritha fashions ltd",4242,1e+05,"shirts, blouses, trousers",140,"0",NA,23.83962,90.55888,"kanchan, narayanganj sonargaon",2006,0,0,1
"priya fashions ltd",3508,8000,"shirts, jackets, trousers",73,"0",NA,23.75101,90.41411,"1027, malibagh bazar, dhaka malibagh",2002,0,0,1
"prochesta knit textiles ltd",4266,240000,"t-shirts, polo shirts, sweat shirts",127,"1",NA,23.92093,90.38919,"221/225, sataish road, gazipura gazipur tongi",2006,0,0,1
"promod knit wear ltd",4243,40000,"sweaters, pullovers, cardigans",419,"1",NA,23.94704,90.38566,"shahrasti complex, (1st & 3rd-6th floor), kalmeshor gazipur gazipur sadar",2006,0,0,1
"prophecy apparels pvt ltd",3399,26000,"t-shirts, polo shirts, sleep wears",150,"1",NA,23.70729,90.40982,"rahmatullah mansion, 5/1/1, simpson road, sadarghat dhaka old dhaka",2001,0,0,1
"proshmoni sweater ltd",3683,NA,"sweaters",250,"1",NA,23.94425,90.3819,"board bazar, gazipur board bazar",2003,0,0,1
"prova knitwear ltd",4647,50000,"t-shirts,polo shirts, fleece jackets",302,"1",NA,23.937,90.29063,"bengal plaza, building # 5, jamgora, vuiyanpara, ashulia dhaka savar",2008,0,0,0
"prevatex apparels ltd",4571,250000,"trousers, t-shirts, polo shirts",180,"1",NA,23.81033,90.41252,"59/1, karnapara (1st & 2nd floor), dhaka savar",2008,0,0,0
"q-point fashions ltd",4139,110000,"NA",250,"1",NA,23.81554,90.36432,"plot # 12, road # 1, block - kha, senpara parbata, section # 6 dhaka mirpur",2005,0,0,1
"quality assured ltd",3734,350000,"t-shirts, polo shirts, kit jackets",350,"1",NA,24.0306691,90.2967113,"chandra (palli buddut), mouckak gazipur kaliakoir",2003,0,0,1
"rltex ltd",3735,7e+05,"jackets, t-shirts, polo shirts",390,"1",NA,23.9563608,90.2831353,"ganakbari, dhaka savar",2003,0,0,1
"rracrylic ltd",3980,90000,"sweaters, pullover, cardigans",490,"1",NA,23.89287,90.41311,"plot # a-35 & a-39, bscic inds. estate, konabari gazipur joydevpur",2004,0,0,1
"rrapparels ltd",4171,45000,"sweaters",356,"1",NA,24.0112973,90.3219053,"plot # a-140, a-141(part), bscic konabari gazipur konabari",2005,0,0,1
"rabab fashions indltd",4218,125000,"shirts, trousers, overalls",216,"0",NA,23.9504063,90.380132,"565/566, kalmeshar, national university gazipur board bazar",2006,0,0,1
"radiance jeans ltd",4837,5e+05,"shirts, blouses, children wears",303,"0",NA,23.90037,90.32723,"ashulia, dhaka savar",2009,0,0,0
"radiance knitwears ltd",3385,6e+05,"t-shirts, polo shirts",442,"1",NA,23.9102,90.3172,"zirabo, dhaka savar",2001,0,0,1
"radisson apparels ltd",4960,120000,"shirts, pants, trousers",407,"0",NA,23.90104,90.40882,"c-125 & 126, bscic i/a gazipur tongi",2009,0,0,0
"rafi texmode ltd",3694,60000,"jackets, trousers",140,"0",NA,23.92913,90.38966,"shamsul haque tower, kunia, national university gazipur joydevpur",2003,0,0,1
"rahmat sweaters bdltd",3819,115200,"pullover, cardigans, vests",1101,"1",NA,24.0217539,90.297229,"mouchak, gazipur kaliakoir",2003,0,0,1
"rahnuma fashions wears ltd",4124,2e+05,"shirts, pant, trousers",360,"0",NA,23.94425,90.3819,"board bazar, gazipur gazipur sadar",2005,0,0,1
"rain knit wears ltd",4739,80000,"sweaters, pullovers, cardigans",1250,"1",NA,23.90104,90.40882,"b-13 & 14, bscic gazipur tongi",2008,0,0,0
"raina fashions ",3240,30000,"jackets, ladies dresses, trousers",120,"0",NA,23.79708,90.35718,"9/1, shah ali bagh, section # 1 dhaka mirpur",2000,0,0,1
"raiyan knit composite ltd",4737,616000,"t-shirts, polo shirts, vest",220,"1",NA,24.0478735,90.2379523,"hortokitola, attabah, chandra gazipur kaliakoir",2008,0,0,0
"rana international fashions ",3928,NA,"sweaters",300,"1",NA,23.80014,90.35942,"house # 5 (6th floor), road # 3, section # 7, mirpur i/a dhaka mirpur",2004,0,0,1
"rancon sweaters ltd",3750,NA,"sweaters",340,"1",NA,23.79321,90.27133,"plot # 152-153, epz ext. area dhaka savar",2003,0,0,1
"rastas apparels ltd",4302,5e+05,"t-shirts, polo shirts, kids items",401,"1",NA,23.94353,90.38359,"jalal shopping centre, kalameshor gazipur board bazar",2007,0,0,0
"ratul fabrics ltd",4081,450000,"t-shirts, polo shirts, vests",194,"1",NA,23.89836,90.31868,"zohar sanda, ashulia dhaka savar",2005,0,0,1
"ratul knit wears ltd",3520,240000,"t-shirts, polo shirts, tank tops",140,"1",NA,23.9102,90.3172,"cs, sa-41, zirabo, dhaka savar",2002,0,0,1
"ready knit apparels ltd",4705,130000,"t-shirts, polo shirts, tank tops",113,"1",NA,23.90977,90.31995,"hossain plaza, dewan idris road, zirabo, ashulia dhaka savar",2008,0,0,0
"reaz export apparels ltd",3421,160000,"blouses, shirts, shorts",355,"0",NA,23.90892,90.37505,"north khailkoir, k.b. bazar gazipur",2001,0,0,1
"rebecca fashions ltd",4621,NA,"shirts, jackets, pants",450,"0",NA,23.82857,90.36884,"rebecca tower, house # 3, road # 2, section # 7 dhaka mirpur",2008,0,0,0
"recent sweaters ltdunit-3",3432,2e+05,"sweaters",1064,"1",NA,24.0290157,90.3862468,"salna, gazipur salna",2001,0,0,1
"reedisha knitex ltd",3845,1100000,"t-shirts, polo shirts, trousers",1107,"1",NA,24.1996574,90.4809098,"dhanua, nayanpur, gazipur sreepur",2004,0,0,1
"refat garments ltd",3896,156000,"shirts, overalls, pants",447,"0",NA,23.75981,90.39132,"241, tejgaon i/a, dhaka b. baria",2004,0,0,1
"renaissance apparels ltd",4417,150000,"t-shirts, polo shirts, tank tops",126,"1",NA,23.9999405,90.4202724,"c-s plot # 659 & 660, mouza # 93 gazipur gazipur sadar",2007,0,0,0
"replica creations ltd",3296,NA,"pants",480.03007518797,"0",NA,23.81565,90.36493,"house # 9, road # 1, section # 6 dhaka mirpur",2001,1,0,1
"reu fashions ltd",3555,124800,"shirts, jackets, pants",275,"0",NA,23.73074,90.419,"190, arambagh, innercicular road dhaka motijheel",2002,0,0,1
"rex composite knit wears ltd",4231,6e+05,"shirts, jackets, pants",390,"0.5",NA,23.81994,90.36089,"plot # 28, milk vita road, section # 7 dhaka mirpur",2006,0,0,1
"rey-tex fashions wears ltd",4399,96000,"shirts, trousers, pants",300,"0",NA,23.81425,90.34965,"plot # 13-14, chiriakhana road, mallik housing (7th floor), section # 1 dhaka mirpur",2007,0,0,0
"rhymer apparel lld",3718,90000,"shirts, ladies blouses, pants",190,"0",NA,23.78375,90.35266,"2/d, darus salam road, section # 1 dhaka mirpur",2003,0,0,1
"rime apparels ltd",3274,78000,"shirts, jackets, trousers",110,"0",NA,23.81854,90.36367,"plot # 4, road # 1, block - d, section # 11 dhaka mirpur",2000,0,0,1
"rio fashions wear lid",4100,4e+05,"shirts, dresses, pants",649,"0",NA,23.81808,90.36121,"inds. plot # 3 (5th - 12th floor), milk vita road, section # 7 dhaka mirpur",2005,0,0,1
"ripon knitwear ltd",4629,510000,"t-shirts, polo shirts",185,"1",NA,23.9960813,90.3218558,"jarun, gazipur konabari",2008,0,0,0
"rising kni texiles lid",4687,6e+05,"t-shirts, polo shirts",250,"1",NA,23.9729721,90.0361533,"nayadighi, manikganj saturia",2008,0,0,0
"rita textile pvt ltd",3992,NA,"knit items, caps, rompers",132,"0.5",NA,24.0112973,90.3219053,"dag # 371 & 372, gazipur konabari",2004,0,0,1
"river side sweaters ltd",3742,90000,"sweaters, pullovers, cardigans",550,"1",NA,23.68721,90.42224,"hesnabad , equria, dhaka jute mills dhaka keraniganj",2003,0,0,1
"rmm knit clothing ltd",4768,180000,"sweaters",237,"1",NA,23.65324,90.46734,"plot # 7, aliganj, kutubpur narayanganj fatullah",2008,0,0,0
"robin garments ltd",4454,156000,"t-shirts, polo shirts, benec",77,"1",NA,23.9563608,90.2831353,"ganak bari, dhaka savar",2007,0,0,0
"robin knit wear ltd",3697,NA,"knit items",480.03007518797,"1",NA,23.78383,90.56302,"vulta, narayanganj rupganj",2003,1,0,1
"rongdhonu sweater ltd",4698,30000,"sweaters",400,"1",NA,23.9504063,90.380132,"north khailkoir, battala road, national university gazipur",2008,0,0,0
"root apparels ltd",4459,75000,"shirts, jackets, t-shirts",245,"0.5",NA,23.86711,90.42395,"razzak tower, dag # 901, 7/1, uttara khan dhaka uttara",2007,0,0,0
"rose sweater ltd",3529,1e+05,"pullovers",300,"1",NA,23.9782669,90.3816783,"bejoy sarak, moghar khal gazipur joydevpur",2002,0,0,1
"rose sweaters ltdu-2",4885,120000,"sweaters",250,"1",NA,23.9772783,90.3805947,"vogra, bypass bishan road, gazipur joydevpur",2009,0,0,0
"rowshan apparels ltd",4227,67000,"t-shirts, polo shirts, jackets",138,"0",NA,23.85194,90.42666,"5773, dakhin khan, chairman bari dhaka uttara",2006,0,0,1
"rs knit composite ltd",3445,260000,"t-shirts, polo shirts, sweat shirts",135,"0.5",NA,24.1154143,90.3248248,"vannara, mouchak gazipur kaliakoir",2001,0,0,1
"running fashions ltd unit-2",4942,60000,"sweaters",265,"1",NA,23.90104,90.40882,"c-124-125, bscic i/a, gazipur tongi",2009,0,0,0
"rupa fabrics ltd",4593,5e+05,"t-shirts, polo shirts, trousers",325,"0.5",NA,23.93235,90.38661,"kunia, gazipur board bazar",2007,0,0,0
"rupa woolwear ltd",4055,NA,"sweaters, pullovers, jumpers",350,"1",NA,23.75879,90.42246,"380/1-2, east rampura, dhaka rampura",2005,0,0,1
